Trade Date,Options Class,Underlying,Product Type,Exchange,Volume
2018/10/22,AMZN,AMZN,S,CBOE,22452
2018/10/23,AMZN,AMZN,S,CBOE,31699
2018/10/24,AMZN,AMZN,S,CBOE,31769
2018/10/25,AMZN,AMZN,S,CBOE,54332
2018/10/26,AMZN,AMZN,S,CBOE,101642
2018/10/29,AMZN,AMZN,S,CBOE,67464
2018/10/30,AMZN,AMZN,S,CBOE,44057
2018/10/31,AMZN,AMZN,S,CBOE,53712
2018/11/01,AMZN,AMZN,S,CBOE,50714
2018/11/02,AMZN,AMZN,S,CBOE,52827
2018/11/05,AMZN,AMZN,S,CBOE,28784
2018/11/06,AMZN,AMZN,S,CBOE,25335
2018/11/07,AMZN,AMZN,S,CBOE,66292
2018/11/08,AMZN,AMZN,S,CBOE,57881
2018/11/09,AMZN,AMZN,S,CBOE,56883
2018/11/12,AMZN,AMZN,S,CBOE,41571
2018/11/13,AMZN,AMZN,S,CBOE,32914
2018/11/14,AMZN,AMZN,S,CBOE,41449
2018/11/15,AMZN,AMZN,S,CBOE,59037
2018/11/16,AMZN,AMZN,S,CBOE,57883
2018/11/19,AMZN,AMZN,S,CBOE,45653
2018/11/20,AMZN,AMZN,S,CBOE,55153
2018/11/21,AMZN,AMZN,S,CBOE,32719
2018/11/23,AMZN,AMZN,S,CBOE,29786
2018/11/26,AMZN,AMZN,S,CBOE,42511
2018/11/27,AMZN,AMZN,S,CBOE,30980
2018/11/28,AMZN,AMZN,S,CBOE,67290
2018/11/29,AMZN,AMZN,S,CBOE,41690
2018/11/30,AMZN,AMZN,S,CBOE,58503
2018/12/03,AMZN,AMZN,S,CBOE,50555
2018/12/04,AMZN,AMZN,S,CBOE,54373
2018/12/06,AMZN,AMZN,S,CBOE,55563
2018/12/07,AMZN,AMZN,S,CBOE,57159
2018/12/10,AMZN,AMZN,S,CBOE,37967
2018/12/11,AMZN,AMZN,S,CBOE,29921
2018/12/12,AMZN,AMZN,S,CBOE,38068
2018/12/13,AMZN,AMZN,S,CBOE,29907
2018/12/14,AMZN,AMZN,S,CBOE,54901
2018/12/17,AMZN,AMZN,S,CBOE,44657
2018/12/18,AMZN,AMZN,S,CBOE,35087
2018/12/19,AMZN,AMZN,S,CBOE,46693
2018/12/20,AMZN,AMZN,S,CBOE,57394
2018/12/21,AMZN,AMZN,S,CBOE,68340
2018/12/24,AMZN,AMZN,S,CBOE,27373
2018/12/26,AMZN,AMZN,S,CBOE,48234
2018/12/27,AMZN,AMZN,S,CBOE,45591
2018/12/28,AMZN,AMZN,S,CBOE,67625
2018/12/31,AMZN,AMZN,S,CBOE,32205
2019/01/02,AMZN,AMZN,S,CBOE,41098
2019/01/03,AMZN,AMZN,S,CBOE,33885
2019/01/04,AMZN,AMZN,S,CBOE,68599
2019/01/07,AMZN,AMZN,S,CBOE,42872
2019/01/08,AMZN,AMZN,S,CBOE,50933
2019/01/09,AMZN,AMZN,S,CBOE,31208
2019/01/10,AMZN,AMZN,S,CBOE,40434
2019/01/11,AMZN,AMZN,S,CBOE,40816
2019/01/14,AMZN,AMZN,S,CBOE,29117
2019/01/15,AMZN,AMZN,S,CBOE,41077
2019/01/16,AMZN,AMZN,S,CBOE,42045
2019/01/17,AMZN,AMZN,S,CBOE,31860
2019/01/18,AMZN,AMZN,S,CBOE,57404
2019/01/22,AMZN,AMZN,S,CBOE,38744
2019/01/23,AMZN,AMZN,S,CBOE,33277
2019/01/24,AMZN,AMZN,S,CBOE,26013
2019/01/25,AMZN,AMZN,S,CBOE,49348
2019/01/28,AMZN,AMZN,S,CBOE,21105
2019/01/29,AMZN,AMZN,S,CBOE,22995
2019/01/30,AMZN,AMZN,S,CBOE,28011
2019/01/31,AMZN,AMZN,S,CBOE,76526
2019/02/01,AMZN,AMZN,S,CBOE,96720
2019/02/04,AMZN,AMZN,S,CBOE,35575
2019/02/05,AMZN,AMZN,S,CBOE,31282
2019/02/06,AMZN,AMZN,S,CBOE,32093
2019/02/07,AMZN,AMZN,S,CBOE,43226
2019/02/08,AMZN,AMZN,S,CBOE,73627
2019/02/11,AMZN,AMZN,S,CBOE,21612
2019/02/12,AMZN,AMZN,S,CBOE,36529
2019/02/13,AMZN,AMZN,S,CBOE,32864
2019/02/14,AMZN,AMZN,S,CBOE,30805
2019/02/15,AMZN,AMZN,S,CBOE,42872
2019/02/19,AMZN,AMZN,S,CBOE,21487
2019/02/20,AMZN,AMZN,S,CBOE,21388
2019/02/21,AMZN,AMZN,S,CBOE,26252
2019/02/22,AMZN,AMZN,S,CBOE,32678
2019/02/25,AMZN,AMZN,S,CBOE,21873
2019/02/26,AMZN,AMZN,S,CBOE,20448
2019/02/27,AMZN,AMZN,S,CBOE,21807
2019/02/28,AMZN,AMZN,S,CBOE,22934
2019/03/01,AMZN,AMZN,S,CBOE,56150
2019/03/04,AMZN,AMZN,S,CBOE,52411
2019/03/05,AMZN,AMZN,S,CBOE,25495
2019/03/06,AMZN,AMZN,S,CBOE,28402
2019/03/07,AMZN,AMZN,S,CBOE,41227
2019/03/08,AMZN,AMZN,S,CBOE,52490
2019/03/11,AMZN,AMZN,S,CBOE,32100
2019/03/12,AMZN,AMZN,S,CBOE,29313
2019/03/13,AMZN,AMZN,S,CBOE,33959
2019/03/14,AMZN,AMZN,S,CBOE,26785
2019/03/15,AMZN,AMZN,S,CBOE,62395
2019/03/18,AMZN,AMZN,S,CBOE,46740
2019/03/19,AMZN,AMZN,S,CBOE,55321
2019/03/20,AMZN,AMZN,S,CBOE,45244
2019/03/21,AMZN,AMZN,S,CBOE,51106
2019/03/22,AMZN,AMZN,S,CBOE,62606
2019/03/25,AMZN,AMZN,S,CBOE,27761
2019/03/26,AMZN,AMZN,S,CBOE,27086
2019/03/27,AMZN,AMZN,S,CBOE,29384
2019/03/28,AMZN,AMZN,S,CBOE,26199
2019/03/29,AMZN,AMZN,S,CBOE,47556
2019/04/01,AMZN,AMZN,S,CBOE,30387
2019/04/02,AMZN,AMZN,S,CBOE,20844
2019/04/03,AMZN,AMZN,S,CBOE,30890
2019/04/04,AMZN,AMZN,S,CBOE,20922
2019/04/05,AMZN,AMZN,S,CBOE,44793
2019/04/08,AMZN,AMZN,S,CBOE,37429
2019/04/09,AMZN,AMZN,S,CBOE,23810
2019/04/10,AMZN,AMZN,S,CBOE,27305
2019/04/11,AMZN,AMZN,S,CBOE,29674
2019/04/12,AMZN,AMZN,S,CBOE,36372
2019/04/15,AMZN,AMZN,S,CBOE,30818
2019/04/16,AMZN,AMZN,S,CBOE,36709
2019/04/17,AMZN,AMZN,S,CBOE,29352
2019/04/18,AMZN,AMZN,S,CBOE,32127
2019/04/22,AMZN,AMZN,S,CBOE,29881
2019/04/23,AMZN,AMZN,S,CBOE,45051
2019/04/24,AMZN,AMZN,S,CBOE,22139
2019/04/25,AMZN,AMZN,S,CBOE,48655
2019/04/26,AMZN,AMZN,S,CBOE,101280
2019/04/29,AMZN,AMZN,S,CBOE,36979
2019/04/30,AMZN,AMZN,S,CBOE,34379
2019/05/01,AMZN,AMZN,S,CBOE,35108
2019/05/02,AMZN,AMZN,S,CBOE,50165
2019/05/03,AMZN,AMZN,S,CBOE,77420
2019/05/06,AMZN,AMZN,S,CBOE,39646
2019/05/07,AMZN,AMZN,S,CBOE,41139
2019/05/08,AMZN,AMZN,S,CBOE,33371
2019/05/09,AMZN,AMZN,S,CBOE,42922
2019/05/10,AMZN,AMZN,S,CBOE,75272
2019/05/13,AMZN,AMZN,S,CBOE,44397
2019/05/14,AMZN,AMZN,S,CBOE,31303
2019/05/15,AMZN,AMZN,S,CBOE,41076
2019/05/16,AMZN,AMZN,S,CBOE,59385
2019/05/17,AMZN,AMZN,S,CBOE,63363
2019/05/20,AMZN,AMZN,S,CBOE,35801
2019/05/21,AMZN,AMZN,S,CBOE,32545
2019/05/22,AMZN,AMZN,S,CBOE,26637
2019/05/23,AMZN,AMZN,S,CBOE,55286
2019/05/24,AMZN,AMZN,S,CBOE,45863
2019/05/28,AMZN,AMZN,S,CBOE,32183
2019/05/29,AMZN,AMZN,S,CBOE,34288
2019/05/30,AMZN,AMZN,S,CBOE,32285
2019/05/31,AMZN,AMZN,S,CBOE,64772
2019/06/03,AMZN,AMZN,S,CBOE,75253
2019/06/04,AMZN,AMZN,S,CBOE,37583
2019/06/05,AMZN,AMZN,S,CBOE,32004
2019/06/06,AMZN,AMZN,S,CBOE,34236
2019/06/07,AMZN,AMZN,S,CBOE,67895
2019/06/10,AMZN,AMZN,S,CBOE,57540
2019/06/11,AMZN,AMZN,S,CBOE,30879
2019/06/12,AMZN,AMZN,S,CBOE,32054
2019/06/13,AMZN,AMZN,S,CBOE,34301
2019/06/14,AMZN,AMZN,S,CBOE,38772
2019/06/17,AMZN,AMZN,S,CBOE,29254
2019/06/18,AMZN,AMZN,S,CBOE,38683
2019/06/19,AMZN,AMZN,S,CBOE,28517
2019/06/20,AMZN,AMZN,S,CBOE,40902
2019/06/21,AMZN,AMZN,S,CBOE,44636
2019/06/24,AMZN,AMZN,S,CBOE,18770
2019/06/25,AMZN,AMZN,S,CBOE,30675
2019/06/26,AMZN,AMZN,S,CBOE,22072
2019/06/27,AMZN,AMZN,S,CBOE,22483
2019/06/28,AMZN,AMZN,S,CBOE,39510
2019/07/01,AMZN,AMZN,S,CBOE,32233
2019/07/02,AMZN,AMZN,S,CBOE,31329
2019/07/03,AMZN,AMZN,S,CBOE,20745
2019/07/05,AMZN,AMZN,S,CBOE,41627
2019/07/08,AMZN,AMZN,S,CBOE,30822
2019/07/09,AMZN,AMZN,S,CBOE,61829
2019/07/10,AMZN,AMZN,S,CBOE,70157
2019/07/11,AMZN,AMZN,S,CBOE,57280
2019/07/12,AMZN,AMZN,S,CBOE,40013
2019/07/15,AMZN,AMZN,S,CBOE,22808
2019/07/16,AMZN,AMZN,S,CBOE,26051
2019/07/17,AMZN,AMZN,S,CBOE,28044
2019/07/18,AMZN,AMZN,S,CBOE,56522
2019/07/19,AMZN,AMZN,S,CBOE,48126
2019/07/22,AMZN,AMZN,S,CBOE,20062
2019/07/23,AMZN,AMZN,S,CBOE,13768
2019/07/24,AMZN,AMZN,S,CBOE,17114
2019/07/25,AMZN,AMZN,S,CBOE,41198
2019/07/26,AMZN,AMZN,S,CBOE,69949
2019/07/29,AMZN,AMZN,S,CBOE,37085
2019/07/30,AMZN,AMZN,S,CBOE,30873
2019/07/31,AMZN,AMZN,S,CBOE,35710
2019/08/01,AMZN,AMZN,S,CBOE,44330
2019/08/02,AMZN,AMZN,S,CBOE,75712
2019/08/05,AMZN,AMZN,S,CBOE,47008
2019/08/06,AMZN,AMZN,S,CBOE,37495
2019/08/07,AMZN,AMZN,S,CBOE,32191
2019/08/08,AMZN,AMZN,S,CBOE,44451
2019/08/09,AMZN,AMZN,S,CBOE,40708
2019/08/12,AMZN,AMZN,S,CBOE,21329
2019/08/13,AMZN,AMZN,S,CBOE,30988
2019/08/14,AMZN,AMZN,S,CBOE,40087
2019/08/15,AMZN,AMZN,S,CBOE,29984
2019/08/16,AMZN,AMZN,S,CBOE,43015
2019/08/19,AMZN,AMZN,S,CBOE,32511
2019/08/20,AMZN,AMZN,S,CBOE,23720
2019/08/21,AMZN,AMZN,S,CBOE,25005
2019/08/22,AMZN,AMZN,S,CBOE,34235
2019/08/23,AMZN,AMZN,S,CBOE,63408
2019/08/26,AMZN,AMZN,S,CBOE,25992
2019/08/27,AMZN,AMZN,S,CBOE,24762
2019/08/28,AMZN,AMZN,S,CBOE,22694
2019/08/29,AMZN,AMZN,S,CBOE,33295
2019/08/30,AMZN,AMZN,S,CBOE,40868
2019/09/03,AMZN,AMZN,S,CBOE,35523
2019/09/04,AMZN,AMZN,S,CBOE,27003
2019/09/05,AMZN,AMZN,S,CBOE,40365
2019/09/06,AMZN,AMZN,S,CBOE,40011
2019/09/09,AMZN,AMZN,S,CBOE,30002
2019/09/10,AMZN,AMZN,S,CBOE,30917
2019/09/11,AMZN,AMZN,S,CBOE,29593
2019/09/12,AMZN,AMZN,S,CBOE,36712
2019/09/13,AMZN,AMZN,S,CBOE,28385
2019/09/16,AMZN,AMZN,S,CBOE,29275
2019/09/17,AMZN,AMZN,S,CBOE,20809
2019/09/18,AMZN,AMZN,S,CBOE,26675
2019/09/19,AMZN,AMZN,S,CBOE,33561
2019/09/20,AMZN,AMZN,S,CBOE,68585
2019/09/23,AMZN,AMZN,S,CBOE,33883
2019/09/24,AMZN,AMZN,S,CBOE,50992
2019/09/25,AMZN,AMZN,S,CBOE,35958
2019/09/26,AMZN,AMZN,S,CBOE,37503
2019/09/27,AMZN,AMZN,S,CBOE,64672
2019/09/30,AMZN,AMZN,S,CBOE,25239
2019/10/01,AMZN,AMZN,S,CBOE,32369
2019/10/02,AMZN,AMZN,S,CBOE,38323
2019/10/03,AMZN,AMZN,S,CBOE,42415
2019/10/04,AMZN,AMZN,S,CBOE,41523
2019/10/07,AMZN,AMZN,S,CBOE,16349
2019/10/08,AMZN,AMZN,S,CBOE,27425
2019/10/09,AMZN,AMZN,S,CBOE,18715
2019/10/10,AMZN,AMZN,S,CBOE,24878
2019/10/11,AMZN,AMZN,S,CBOE,39819
2019/10/14,AMZN,AMZN,S,CBOE,26354
2019/10/15,AMZN,AMZN,S,CBOE,37142
2019/10/16,AMZN,AMZN,S,CBOE,33622
2019/10/17,AMZN,AMZN,S,CBOE,34583
2019/10/18,AMZN,AMZN,S,CBOE,59689
2019/10/21,AMZN,AMZN,S,CBOE,28220
2019/10/22,AMZN,AMZN,S,CBOE,17623
2019/10/23,AMZN,AMZN,S,CBOE,18790
2019/10/24,AMZN,AMZN,S,CBOE,63229
2019/10/25,AMZN,AMZN,S,CBOE,117567
2019/10/28,AMZN,AMZN,S,CBOE,18711
2019/10/29,AMZN,AMZN,S,CBOE,25787
2019/10/30,AMZN,AMZN,S,CBOE,26145
2019/10/31,AMZN,AMZN,S,CBOE,27836
2019/11/01,AMZN,AMZN,S,CBOE,45061
2019/11/04,AMZN,AMZN,S,CBOE,32096
2019/11/05,AMZN,AMZN,S,CBOE,19889
2019/11/06,AMZN,AMZN,S,CBOE,22033
2019/11/07,AMZN,AMZN,S,CBOE,30564
2019/11/08,AMZN,AMZN,S,CBOE,40671
2019/11/11,AMZN,AMZN,S,CBOE,30362
2019/11/12,AMZN,AMZN,S,CBOE,30772
2019/11/13,AMZN,AMZN,S,CBOE,46981
2019/11/14,AMZN,AMZN,S,CBOE,35781
2019/11/15,AMZN,AMZN,S,CBOE,59684
2019/11/18,AMZN,AMZN,S,CBOE,39448
2019/11/19,AMZN,AMZN,S,CBOE,26658
2019/11/20,AMZN,AMZN,S,CBOE,30150
2019/11/21,AMZN,AMZN,S,CBOE,29688
2019/11/22,AMZN,AMZN,S,CBOE,43228
2019/11/25,AMZN,AMZN,S,CBOE,46411
2019/11/26,AMZN,AMZN,S,CBOE,40725
2019/11/27,AMZN,AMZN,S,CBOE,65115
2019/11/29,AMZN,AMZN,S,CBOE,44238
2019/12/02,AMZN,AMZN,S,CBOE,39970
2019/12/03,AMZN,AMZN,S,CBOE,42125
2019/12/04,AMZN,AMZN,S,CBOE,35744
2019/12/05,AMZN,AMZN,S,CBOE,41009
2019/12/06,AMZN,AMZN,S,CBOE,55550
2019/12/09,AMZN,AMZN,S,CBOE,29438
2019/12/10,AMZN,AMZN,S,CBOE,34897
2019/12/11,AMZN,AMZN,S,CBOE,30986
2019/12/12,AMZN,AMZN,S,CBOE,40957
2019/12/13,AMZN,AMZN,S,CBOE,50174
2019/12/16,AMZN,AMZN,S,CBOE,38339
2019/12/17,AMZN,AMZN,S,CBOE,51306
2019/12/18,AMZN,AMZN,S,CBOE,35393
2019/12/19,AMZN,AMZN,S,CBOE,36947
2019/12/20,AMZN,AMZN,S,CBOE,47512
2019/12/23,AMZN,AMZN,S,CBOE,31108
2019/12/24,AMZN,AMZN,S,CBOE,16772
2019/12/26,AMZN,AMZN,S,CBOE,110840
2019/12/27,AMZN,AMZN,S,CBOE,128908
2019/12/30,AMZN,AMZN,S,CBOE,51955
2019/12/31,AMZN,AMZN,S,CBOE,33497
2020/01/02,AMZN,AMZN,S,CBOE,88363
2020/01/03,AMZN,AMZN,S,CBOE,70951
2020/01/06,AMZN,AMZN,S,CBOE,55068
2020/01/07,AMZN,AMZN,S,CBOE,44136
2020/01/08,AMZN,AMZN,S,CBOE,48071
2020/01/09,AMZN,AMZN,S,CBOE,52965
2020/01/10,AMZN,AMZN,S,CBOE,65969
2020/01/13,AMZN,AMZN,S,CBOE,35845
2020/01/14,AMZN,AMZN,S,CBOE,38732
2020/01/15,AMZN,AMZN,S,CBOE,38815
2020/01/16,AMZN,AMZN,S,CBOE,43412
2020/01/17,AMZN,AMZN,S,CBOE,54527
2020/01/21,AMZN,AMZN,S,CBOE,38810
2020/01/22,AMZN,AMZN,S,CBOE,37745
2020/01/23,AMZN,AMZN,S,CBOE,32056
2020/01/24,AMZN,AMZN,S,CBOE,72230
2020/01/27,AMZN,AMZN,S,CBOE,27144
2020/01/28,AMZN,AMZN,S,CBOE,16625
2020/01/29,AMZN,AMZN,S,CBOE,18586
2020/01/30,AMZN,AMZN,S,CBOE,47032
2020/01/31,AMZN,AMZN,S,CBOE,142355
2020/02/03,AMZN,AMZN,S,CBOE,41545
2020/02/04,AMZN,AMZN,S,CBOE,41542
2020/02/05,AMZN,AMZN,S,CBOE,44609
2020/02/06,AMZN,AMZN,S,CBOE,30253
2020/02/07,AMZN,AMZN,S,CBOE,89635
2020/02/10,AMZN,AMZN,S,CBOE,58566
2020/02/11,AMZN,AMZN,S,CBOE,57206
2020/02/12,AMZN,AMZN,S,CBOE,38294
2020/02/13,AMZN,AMZN,S,CBOE,35800
2020/02/14,AMZN,AMZN,S,CBOE,48912
2020/02/18,AMZN,AMZN,S,CBOE,39277
2020/02/19,AMZN,AMZN,S,CBOE,32231
2020/02/20,AMZN,AMZN,S,CBOE,39064
2020/02/21,AMZN,AMZN,S,CBOE,57179
2020/02/24,AMZN,AMZN,S,CBOE,45605
2020/02/25,AMZN,AMZN,S,CBOE,42459
2020/02/26,AMZN,AMZN,S,CBOE,33402
2020/02/27,AMZN,AMZN,S,CBOE,44276
2020/02/28,AMZN,AMZN,S,CBOE,35818
2020/03/02,AMZN,AMZN,S,CBOE,31958
2020/03/03,AMZN,AMZN,S,CBOE,36740
2020/03/04,AMZN,AMZN,S,CBOE,30172
2020/03/05,AMZN,AMZN,S,CBOE,30220
2020/03/06,AMZN,AMZN,S,CBOE,43936
2020/03/09,AMZN,AMZN,S,CBOE,27583
2020/03/10,AMZN,AMZN,S,CBOE,27622
2020/03/11,AMZN,AMZN,S,CBOE,27877
2020/03/12,AMZN,AMZN,S,CBOE,39181
2020/03/13,AMZN,AMZN,S,CBOE,34418
2020/03/16,AMZN,AMZN,S,CBOE,21688
2020/03/17,AMZN,AMZN,S,CBOE,29273
2020/03/18,AMZN,AMZN,S,CBOE,29335
2020/03/19,AMZN,AMZN,S,CBOE,40335
2020/03/20,AMZN,AMZN,S,CBOE,39487
2020/03/23,AMZN,AMZN,S,CBOE,24174
2020/03/24,AMZN,AMZN,S,CBOE,24114
2020/03/25,AMZN,AMZN,S,CBOE,24572
2020/03/26,AMZN,AMZN,S,CBOE,24703
2020/03/27,AMZN,AMZN,S,CBOE,29489
2020/03/30,AMZN,AMZN,S,CBOE,25381
2020/03/31,AMZN,AMZN,S,CBOE,19778
2020/04/01,AMZN,AMZN,S,CBOE,23102
2020/04/02,AMZN,AMZN,S,CBOE,22427
2020/04/03,AMZN,AMZN,S,CBOE,30747
2020/04/06,AMZN,AMZN,S,CBOE,31704
2020/04/07,AMZN,AMZN,S,CBOE,33912
2020/04/08,AMZN,AMZN,S,CBOE,28258
2020/04/09,AMZN,AMZN,S,CBOE,34921
2020/04/13,AMZN,AMZN,S,CBOE,46804
2020/04/14,AMZN,AMZN,S,CBOE,49404
2020/04/15,AMZN,AMZN,S,CBOE,38069
2020/04/16,AMZN,AMZN,S,CBOE,64919
2020/04/17,AMZN,AMZN,S,CBOE,53881
2020/04/20,AMZN,AMZN,S,CBOE,22632
2020/04/21,AMZN,AMZN,S,CBOE,32083
2020/04/22,AMZN,AMZN,S,CBOE,23669
2020/04/23,AMZN,AMZN,S,CBOE,33148
2020/04/24,AMZN,AMZN,S,CBOE,34706
2020/04/27,AMZN,AMZN,S,CBOE,24698
2020/04/28,AMZN,AMZN,S,CBOE,20923
2020/04/29,AMZN,AMZN,S,CBOE,21196
2020/04/30,AMZN,AMZN,S,CBOE,50003
2020/05/01,AMZN,AMZN,S,CBOE,70032
2020/05/04,AMZN,AMZN,S,CBOE,25761
2020/05/05,AMZN,AMZN,S,CBOE,19185
2020/05/06,AMZN,AMZN,S,CBOE,21754
2020/05/07,AMZN,AMZN,S,CBOE,24017
2020/05/08,AMZN,AMZN,S,CBOE,35822
2020/05/11,AMZN,AMZN,S,CBOE,25418
2020/05/12,AMZN,AMZN,S,CBOE,24929
2020/05/13,AMZN,AMZN,S,CBOE,30378
2020/05/14,AMZN,AMZN,S,CBOE,26692
2020/05/15,AMZN,AMZN,S,CBOE,49819
2020/05/18,AMZN,AMZN,S,CBOE,33026
2020/05/19,AMZN,AMZN,S,CBOE,48757
2020/05/20,AMZN,AMZN,S,CBOE,38224
2020/05/21,AMZN,AMZN,S,CBOE,47737
2020/05/22,AMZN,AMZN,S,CBOE,43759
2020/05/26,AMZN,AMZN,S,CBOE,33407
2020/05/27,AMZN,AMZN,S,CBOE,42823
2020/05/28,AMZN,AMZN,S,CBOE,31535
2020/05/29,AMZN,AMZN,S,CBOE,43425
2020/06/01,AMZN,AMZN,S,CBOE,30091
2020/06/02,AMZN,AMZN,S,CBOE,19331
2020/06/03,AMZN,AMZN,S,CBOE,27566
2020/06/04,AMZN,AMZN,S,CBOE,34916
2020/06/05,AMZN,AMZN,S,CBOE,44113
2020/06/08,AMZN,AMZN,S,CBOE,42109
2020/06/09,AMZN,AMZN,S,CBOE,62284
2020/06/10,AMZN,AMZN,S,CBOE,46553
2020/06/11,AMZN,AMZN,S,CBOE,50385
2020/06/12,AMZN,AMZN,S,CBOE,61809
2020/06/15,AMZN,AMZN,S,CBOE,26181
2020/06/16,AMZN,AMZN,S,CBOE,25583
2020/06/17,AMZN,AMZN,S,CBOE,24612
2020/06/18,AMZN,AMZN,S,CBOE,22991
2020/06/19,AMZN,AMZN,S,CBOE,62709
2020/06/22,AMZN,AMZN,S,CBOE,32839
2020/06/23,AMZN,AMZN,S,CBOE,41173
2020/06/24,AMZN,AMZN,S,CBOE,34502
2020/06/25,AMZN,AMZN,S,CBOE,30754
2020/06/26,AMZN,AMZN,S,CBOE,61063
2020/06/29,AMZN,AMZN,S,CBOE,34224
2020/06/30,AMZN,AMZN,S,CBOE,31933
2020/07/01,AMZN,AMZN,S,CBOE,49908
2020/07/02,AMZN,AMZN,S,CBOE,54504
2020/07/06,AMZN,AMZN,S,CBOE,44224
2020/07/07,AMZN,AMZN,S,CBOE,34133
2020/07/08,AMZN,AMZN,S,CBOE,29489
2020/07/09,AMZN,AMZN,S,CBOE,50936
2020/07/10,AMZN,AMZN,S,CBOE,43363
2020/07/13,AMZN,AMZN,S,CBOE,43069
2020/07/14,AMZN,AMZN,S,CBOE,34140
2020/07/15,AMZN,AMZN,S,CBOE,33694
2020/07/16,AMZN,AMZN,S,CBOE,48671
2020/07/17,AMZN,AMZN,S,CBOE,48044
2020/07/20,AMZN,AMZN,S,CBOE,40310
2020/07/21,AMZN,AMZN,S,CBOE,34500
2020/07/22,AMZN,AMZN,S,CBOE,24612
2020/07/23,AMZN,AMZN,S,CBOE,41284
2020/07/24,AMZN,AMZN,S,CBOE,54126
2020/07/27,AMZN,AMZN,S,CBOE,22600
2020/07/28,AMZN,AMZN,S,CBOE,16648
2020/07/29,AMZN,AMZN,S,CBOE,18028
2020/07/30,AMZN,AMZN,S,CBOE,44673
2020/07/31,AMZN,AMZN,S,CBOE,56534
2020/08/03,AMZN,AMZN,S,CBOE,25548
2020/08/04,AMZN,AMZN,S,CBOE,25266
2020/08/05,AMZN,AMZN,S,CBOE,37094
2020/08/06,AMZN,AMZN,S,CBOE,37155
2020/08/07,AMZN,AMZN,S,CBOE,44250
2020/08/10,AMZN,AMZN,S,CBOE,25347
2020/08/11,AMZN,AMZN,S,CBOE,25945
2020/08/12,AMZN,AMZN,S,CBOE,24926
2020/08/13,AMZN,AMZN,S,CBOE,34272
2020/08/14,AMZN,AMZN,S,CBOE,42355
2020/08/17,AMZN,AMZN,S,CBOE,21790
2020/08/18,AMZN,AMZN,S,CBOE,52615
2020/08/19,AMZN,AMZN,S,CBOE,33660
2020/08/20,AMZN,AMZN,S,CBOE,29993
2020/08/21,AMZN,AMZN,S,CBOE,40725
2020/08/24,AMZN,AMZN,S,CBOE,35770
2020/08/25,AMZN,AMZN,S,CBOE,31915
2020/08/26,AMZN,AMZN,S,CBOE,46095
2020/08/27,AMZN,AMZN,S,CBOE,26441
2020/08/28,AMZN,AMZN,S,CBOE,36486
2020/08/31,AMZN,AMZN,S,CBOE,32976
2020/09/01,AMZN,AMZN,S,CBOE,27547
2020/09/02,AMZN,AMZN,S,CBOE,27128
2020/09/03,AMZN,AMZN,S,CBOE,43036
2020/09/04,AMZN,AMZN,S,CBOE,58324
2020/09/08,AMZN,AMZN,S,CBOE,26550
2020/09/09,AMZN,AMZN,S,CBOE,29274
2020/09/10,AMZN,AMZN,S,CBOE,38092
2020/09/11,AMZN,AMZN,S,CBOE,49102
2020/09/14,AMZN,AMZN,S,CBOE,25195
2020/09/15,AMZN,AMZN,S,CBOE,29682
2020/09/16,AMZN,AMZN,S,CBOE,27798
2020/09/17,AMZN,AMZN,S,CBOE,40578
2020/09/18,AMZN,AMZN,S,CBOE,53096
2020/09/21,AMZN,AMZN,S,CBOE,32996
2020/09/22,AMZN,AMZN,S,CBOE,49679
2020/09/23,AMZN,AMZN,S,CBOE,35178
2020/09/24,AMZN,AMZN,S,CBOE,37196
2020/09/25,AMZN,AMZN,S,CBOE,46332
2020/09/28,AMZN,AMZN,S,CBOE,31855
2020/09/29,AMZN,AMZN,S,CBOE,23204
2020/09/30,AMZN,AMZN,S,CBOE,34329
2020/10/01,AMZN,AMZN,S,CBOE,38487
2020/10/02,AMZN,AMZN,S,CBOE,52730
2020/10/05,AMZN,AMZN,S,CBOE,28318
2020/10/06,AMZN,AMZN,S,CBOE,36666
2020/10/07,AMZN,AMZN,S,CBOE,31027
2020/10/08,AMZN,AMZN,S,CBOE,31205
2020/10/09,AMZN,AMZN,S,CBOE,69444
2020/10/12,AMZN,AMZN,S,CBOE,70174
2020/10/13,AMZN,AMZN,S,CBOE,35014
2020/10/14,AMZN,AMZN,S,CBOE,45411
2020/10/15,AMZN,AMZN,S,CBOE,41726
2020/10/16,AMZN,AMZN,S,CBOE,52676
2020/10/19,AMZN,AMZN,S,CBOE,43863
2020/10/20,AMZN,AMZN,S,CBOE,34980
2020/10/21,AMZN,AMZN,S,CBOE,41362
2020/10/22,AMZN,AMZN,S,CBOE,49342
2020/10/23,AMZN,AMZN,S,CBOE,46662
2020/10/26,AMZN,AMZN,S,CBOE,37447
2020/10/27,AMZN,AMZN,S,CBOE,27326
2020/10/28,AMZN,AMZN,S,CBOE,25859
2020/10/29,AMZN,AMZN,S,CBOE,51982
2020/10/30,AMZN,AMZN,S,CBOE,71965
2020/11/02,AMZN,AMZN,S,CBOE,32322
2020/11/03,AMZN,AMZN,S,CBOE,26160
2020/11/04,AMZN,AMZN,S,CBOE,40663
2020/11/05,AMZN,AMZN,S,CBOE,45042
2020/11/06,AMZN,AMZN,S,CBOE,50681
2020/11/09,AMZN,AMZN,S,CBOE,39801
